,index,location,bhk,total_sqft,bath,price,encoded_location
5980,8300,Electronic City,3,1350.0,3.0,66.0,74
5981,8301,others,4,3602.0,4.0,280.0,230
5982,8302,Nagasandra,4,2400.0,4.0,145.0,170
5983,8303,Electronic City Phase II,2,1020.0,2.0,32.0,75
5984,8304,Begur Road,3,1410.0,2.0,49.34,39
5985,8305,others,3,2159.0,3.0,120.0,230
5986,8307,TC Palaya,3,1200.0,2.0,66.0,207
5987,8309,Whitefield,2,1074.0,2.0,42.79,224
5988,8310,others,3,1200.0,3.0,72.0,230
5989,8311,Sarjapur,3,1170.0,2.0,35.41,193
5990,8312,Tumkur Road,1,728.5,1.0,31.315,214
5991,8313,Bommanahalli,3,1660.0,2.0,100.0,47
5992,8316,others,1,510.0,1.0,34.0,230
5993,8317,Mahadevpura,3,1601.0,3.0,95.0,156
5994,8318,Begur Road,2,952.0,2.0,42.0,39
5995,8319,others,2,1166.0,2.0,65.0,230
5996,8321,Electronic City Phase II,4,1900.0,3.0,97.0,75
5997,8325,Yelenahalli,2,1175.0,2.0,50.0,228
5998,8326,Bharathi Nagar,2,1432.0,2.0,68.0,42
5999,8327,Bommasandra Industrial Area,2,1005.0,2.0,39.77,49
6000,8328,Rajiv Nagar,2,1309.0,2.0,80.0,186
6001,8330,7th Phase JP Nagar,2,1050.0,2.0,77.0,6
6002,8333,Begur Road,3,1565.0,2.0,56.34,39
6003,8334,others,2,940.0,2.0,56.0,230
6004,8335,others,2,1015.0,2.0,40.1,230
6005,8337,Electronic City,3,1652.0,3.0,110.0,74
6006,8338,Whitefield,2,1100.0,2.0,52.0,224
6007,8339,Rajiv Nagar,4,2340.0,4.0,145.0,186
6008,8341,Kammanahalli,2,1200.0,1.0,81.0,124
6009,8342,others,3,1400.0,3.0,69.0,230
6010,8345,Whitefield,2,1267.0,2.0,90.33,224
6011,8346,Bhoganhalli,4,2439.0,4.0,185.0,43
6012,8347,others,3,1645.0,3.0,95.0,230
6013,8350,Ananth Nagar,2,1000.0,2.0,29.7,16
6014,8353,Kengeri Satellite Town,2,2480.0,2.0,160.0,136
6015,8354,Kalyan nagar,2,1086.0,2.0,44.5,122
6016,8355,Kengeri,1,416.0,1.0,18.0,135
6017,8356,Hennur Road,2,1066.0,2.0,52.23,96
6018,8357,OMBR Layout,3,1730.0,3.0,93.0,175
6019,8358,Balagere,2,1205.0,2.0,63.86,25
6020,8359,Marathahalli,4,2500.0,5.0,175.0,161
6021,8360,Subramanyapura,2,960.0,2.0,55.0,205
6022,8361,Haralur Road,3,1510.0,3.0,83.05,90
6023,8362,others,4,1600.0,4.0,90.0,230
6024,8363,Old Madras Road,3,2300.0,3.0,142.0,177
6025,8364,others,2,1000.0,2.0,63.0,230
6026,8366,Hormavu,3,1553.0,2.0,58.23,100
6027,8368,Seegehalli,2,1134.0,2.0,45.0,198
6028,8370,Horamavu Agara,5,2400.0,3.0,80.0,98
6029,8371,Whitefield,4,2400.0,4.0,143.0,224
6030,8372,others,2,1350.0,2.0,65.0,230
6031,8373,Sarjapur,2,1032.0,2.0,42.0,193
6032,8374,others,3,1998.0,3.0,117.0,230
6033,8375,Murugeshpalya,2,1225.0,2.0,48.0,165
6034,8376,Sarjapur  Road,2,1262.0,2.0,67.0,194
6035,8378,others,2,1300.0,2.0,60.0,230
6036,8379,Kothannur,2,1070.0,2.0,38.6,145
6037,8380,others,2,950.0,2.0,33.0,230
6038,8381,Balagere,2,1012.0,2.0,53.58,25
6039,8382,TC Palaya,2,1000.0,2.0,70.0,207
6040,8383,Kadugodi,2,1394.0,2.0,56.0,117
6041,8384,Amruthahalli,3,1450.0,2.0,85.0,14
6042,8385,Banaswadi,1,527.0,1.0,35.0,31
6043,8386,Sarjapur  Road,3,1693.0,3.0,125.0,194
6044,8388,Horamavu Agara,2,1000.0,2.0,46.0,98
6045,8389,Kogilu,2,952.0,2.0,49.0,142
6046,8392,Mysore Road,3,1410.0,2.0,64.0,166
6047,8393,Hebbal Kempapura,2,1400.0,2.0,108.0,93
6048,8394,Chikka Tirupathi,4,3056.0,5.0,100.0,57
6049,8395,Sarjapur  Road,3,1826.0,3.0,125.0,194
6050,8399,Hennur,2,960.0,2.0,48.0,95
6051,8400,Channasandra,2,808.0,2.0,40.0,56
6052,8401,Kodichikkanahalli,2,907.0,2.0,38.5,138
6053,8402,Uttarahalli,2,1300.0,2.0,55.0,216
6054,8404,others,3,1350.0,3.0,81.0,230
6055,8405,Whitefield,3,1836.0,3.0,125.0,224
6056,8406,others,2,826.0,2.0,36.0,230
6057,8410,6th Phase JP Nagar,2,1460.0,2.0,80.0,5
6058,8412,BTM 2nd Stage,2,965.0,2.0,56.0,22
6059,8413,Kothannur,4,2000.0,4.0,95.0,145
6060,8414,Bhoganhalli,3,1395.0,2.0,70.0,43
6061,8415,Sarjapur  Road,3,1660.0,3.0,116.0,194
6062,8416,others,2,935.0,2.0,35.0,230
6063,8417,others,2,1180.0,2.0,39.0,230
6064,8419,Kanakpura Road,2,1204.0,2.0,82.0,127
6065,8420,Thigalarapalya,3,2072.0,4.0,153.0,210
6066,8421,Haralur Road,2,1056.0,2.0,65.0,90
6067,8422,Hebbal,2,985.0,2.0,62.0,92
6068,8423,Banashankari Stage V,3,1315.0,2.0,49.0,29
6069,8424,KR Puram,2,734.0,2.0,22.0,115
6070,8425,Kammanahalli,4,2900.0,4.0,200.0,124
6071,8426,Yelahanka,3,2317.0,4.0,140.0,226
6072,8427,Singasandra,1,600.0,1.0,45.0,201
6073,8428,others,4,2200.0,3.0,115.0,230
6074,8431,Yeshwanthpur,1,666.0,1.0,36.8,229
6075,8433,7th Phase JP Nagar,2,1174.0,2.0,47.0,6
6076,8434,Budigere,2,1153.0,2.0,56.7,52
6077,8436,others,5,2400.0,5.0,85.0,230
6078,8439,Sarjapur  Road,2,1060.0,2.0,50.0,194
6079,8440,Banashankari,2,1000.0,2.0,50.0,26
6080,8441,Kanakpura Road,3,1843.0,3.0,88.0,127
6081,8442,Kanakpura Road,3,1150.0,2.0,40.25,127
6082,8446,Kaval Byrasandra,2,1125.0,2.0,41.5,133
6083,8447,Battarahalli,3,1516.0,3.0,65.0,37
6084,8448,Brookefield,2,1130.0,2.0,56.0,51
6085,8449,Iblur Village,4,3596.0,5.0,279.0,107
6086,8450,Hosa Road,3,1512.0,3.0,103.0,101
6087,8451,Thanisandra,3,1491.0,3.0,88.0,209
6088,8452,Cox Town,2,1250.0,2.0,95.0,62
6089,8453,Banashankari,3,1650.0,3.0,90.75,26
6090,8454,Raja Rajeshwari Nagar,2,1140.0,2.0,48.7,184
6091,8456,Thanisandra,3,1881.0,3.0,95.0,209
6092,8457,Kanakpura Road,3,1100.0,3.0,56.57,127
6093,8458,Iblur Village,3,2666.0,4.0,200.0,107
6094,8459,others,2,1500.0,2.0,50.0,230
6095,8461,Whitefield,2,1197.0,2.0,50.0,224
6096,8462,others,6,2400.0,4.0,170.0,230
6097,8463,Gollarapalya Hosahalli,3,1345.0,3.0,60.0,81
6098,8465,Bannerghatta Road,4,3230.0,5.0,165.0,34
6099,8466,Banashankari Stage II,3,1260.0,2.0,95.0,27
6100,8468,9th Phase JP Nagar,2,1200.0,2.0,80.0,8
6101,8469,others,3,1650.0,3.0,52.0,230
6102,8470,others,1,600.0,1.0,45.0,230
6103,8472,Sarjapur,4,2302.5,2.0,80.59,193
6104,8473,Hennur Road,2,973.0,2.0,56.0,96
6105,8476,Balagere,2,1007.0,2.0,75.0,25
6106,8477,Hosa Road,1,800.0,1.0,39.99,101
6107,8478,Sarjapur  Road,3,1830.0,3.0,119.0,194
6108,8479,Nagavara,2,1077.0,2.0,50.0,171
6109,8480,others,1,672.0,1.0,27.0,230
6110,8481,others,3,1280.0,3.0,87.0,230
6111,8482,Electronics City Phase 1,2,865.0,2.0,40.0,76
6112,8483,Kalena Agrahara,2,1000.0,2.0,33.0,121
6113,8484,CV Raman Nagar,2,1285.0,2.0,65.0,53
6114,8485,Thanisandra,1,662.0,1.0,29.0,209
6115,8487,Sarjapura - Attibele Road,5,3750.0,6.0,295.0,195
6116,8488,others,3,1850.0,3.0,95.0,230
6117,8489,Harlur,3,1754.0,3.0,132.0,91
6118,8492,others,3,1567.0,3.0,100.0,230
6119,8493,Hoskote,3,1695.0,3.0,50.0,103
6120,8495,Bellandur,2,1150.0,2.0,69.44,40
6121,8498,Karuna Nagar,2,1057.0,2.0,65.0,129
6122,8499,Hebbal,2,1320.0,2.0,91.0,92
6123,8501,others,2,1125.0,2.0,48.0,230
6124,8502,Kanakpura Road,3,2254.0,3.0,170.0,127
6125,8503,Balagere,1,645.0,1.0,34.18,25
6126,8504,Rachenahalli,2,1050.0,2.0,52.08,183
6127,8505,Panathur,2,1040.0,2.0,41.6,180
6128,8507,1st Block Jayanagar,3,1760.0,3.0,115.0,0
6129,8511,Whitefield,3,3596.0,3.0,200.0,224
6130,8512,others,3,1365.0,3.0,54.0,230
6131,8513,others,1,560.0,1.0,19.0,230
6132,8515,Bellandur,4,1540.0,4.0,45.0,40
6133,8516,Electronic City,3,1050.0,2.0,39.0,74
6134,8519,Yelahanka,3,1653.0,3.0,93.0,226
6135,8521,others,3,1471.0,2.0,75.0,230
6136,8523,Kudlu Gate,2,812.0,2.0,38.25,148
6137,8524,8th Phase JP Nagar,3,1504.0,2.0,83.0,7
6138,8525,Mahadevpura,3,1450.0,3.0,75.0,156
6139,8526,Kannamangala,2,957.0,2.0,54.5,128
6140,8530,Budigere,3,1820.0,3.0,85.0,52
6141,8531,Varthur Road,2,1033.0,2.0,32.0,218
6142,8533,others,1,520.0,2.0,29.0,230
6143,8534,OMBR Layout,2,1165.0,2.0,88.5,175
6144,8535,Gottigere,2,1280.0,2.0,61.0,82
6145,8538,Kanakpura Road,3,1550.0,3.0,65.1,127
6146,8540,Jigani,3,1221.0,3.0,75.0,113
6147,8542,others,2,1300.0,2.0,60.0,230
6148,8543,Hoskote,2,1065.0,2.0,31.5,103
6149,8544,Yelahanka New Town,3,1209.0,2.0,65.0,227
6150,8547,Sarjapur  Road,3,1929.0,4.0,101.0,194
6151,8548,Hennur Road,2,1255.0,2.0,84.0,96
6152,8549,Jalahalli,2,1035.0,2.0,31.05,111
6153,8552,Whitefield,3,1275.0,2.0,65.0,224
6154,8553,Electronic City,2,1128.0,2.0,65.58,74
6155,8557,Whitefield,2,1155.0,2.0,39.0,224
6156,8558,Kengeri,3,1245.0,2.0,43.57,135
6157,8559,Akshaya Nagar,2,1000.0,2.0,38.0,11
6158,8560,7th Phase JP Nagar,2,1040.0,2.0,75.0,6
6159,8562,others,3,1477.0,2.0,75.0,230
6160,8564,Sarjapur  Road,3,1525.0,2.0,65.0,194
6161,8565,others,2,2000.0,2.0,120.0,230
6162,8566,others,2,1220.0,2.0,65.0,230
6163,8567,Hebbal,3,2388.0,3.0,195.0,92
6164,8568,Electronic City,2,1355.0,2.0,97.6,74
6165,8569,Whitefield,2,1141.0,2.0,62.0,224
6166,8570,Vijayanagar,2,1046.0,2.0,49.06,220
6167,8571,Bannerghatta Road,1,630.0,1.0,35.0,34
6168,8572,others,2,1247.0,2.0,62.35,230
6169,8573,Marathahalli,4,3855.0,4.0,220.0,161
6170,8574,others,2,850.0,2.0,32.5,230
6171,8575,KR Puram,2,1120.0,2.0,36.0,115
6172,8577,Jakkur,3,1798.0,3.0,110.0,110
6173,8578,Bisuvanahalli,3,1180.0,2.0,45.0,46
6174,8579,Kereguddadahalli,2,1000.0,2.0,34.0,137
6175,8580,Whitefield,2,1216.0,2.0,82.0,224
6176,8581,Margondanahalli,2,900.0,2.0,65.0,162
6177,8582,TC Palaya,2,1100.0,2.0,65.0,207
6178,8585,Whitefield,2,1495.0,3.0,88.0,224
6179,8586,Kanakpura Road,3,1700.0,3.0,120.0,127
6180,8587,Whitefield,3,1564.0,3.0,103.0,224
6181,8588,others,2,1256.0,2.0,65.0,230
6182,8590,Bhoganhalli,3,1458.0,3.0,78.45,43
6183,8591,Hoodi,2,1063.0,2.0,61.17,97
6184,8593,Garudachar Palya,2,1150.0,2.0,52.5,79
6185,8595,Ramamurthy Nagar,2,1360.0,2.0,45.0,188
6186,8596,Marathahalli,3,1605.0,3.0,76.0,161
6187,8599,LB Shastri Nagar,2,1250.0,2.0,48.5,151
6188,8602,Dommasandra,2,850.0,2.0,25.4,72
6189,8604,Uttarahalli,2,980.0,2.0,45.0,216
6190,8605,others,3,1428.0,2.0,70.0,230
6191,8606,others,2,1130.0,2.0,74.0,230
6192,8608,JP Nagar,3,2050.0,3.0,82.0,109
6193,8609,others,2,1407.0,2.0,83.87,230
6194,8611,Whitefield,3,1585.0,3.0,84.0,224
6195,8612,Jakkur,3,1785.0,3.0,130.0,110
6196,8613,others,2,900.0,2.0,45.0,230
6197,8615,Kanakpura Road,3,1843.0,3.0,96.2,127
6198,8617,others,2,1200.0,2.0,67.0,230
6199,8618,Akshaya Nagar,2,1113.0,2.0,52.0,11
6200,8621,Anekal,3,1150.0,3.0,45.0,17
6201,8623,Kodichikkanahalli,2,1181.0,2.0,57.0,138
6202,8624,Kanakpura Road,3,1550.0,3.0,64.7,127
6203,8625,1st Phase JP Nagar,2,1200.0,2.0,86.0,1
6204,8628,Lingadheeranahalli,3,1506.0,3.0,95.0,154
6205,8629,others,3,1872.0,3.0,152.0,230
6206,8630,Sarjapur  Road,4,2900.0,4.0,240.0,194
6207,8632,Talaghattapura,2,1040.0,2.0,33.28,208
6208,8634,Hennur,2,1020.0,2.0,48.0,95
6209,8635,others,3,1400.0,3.0,90.0,230
6210,8637,others,1,812.0,1.0,26.0,230
6211,8642,Kanakpura Road,3,1500.0,3.0,72.99,127
6212,8643,Ananth Nagar,2,850.0,2.0,25.99,16
6213,8644,Kaval Byrasandra,2,1180.0,2.0,60.0,133
6214,8647,Channasandra,2,1010.0,2.0,36.0,56
6215,8648,Marathahalli,2,1350.0,2.0,60.0,161
6216,8649,Talaghattapura,2,1100.0,2.0,50.0,208
6217,8650,Kanakpura Road,3,1450.0,2.0,62.93,127
6218,8651,Raja Rajeshwari Nagar,2,1133.0,2.0,40.0,184
6219,8652,Thanisandra,3,1564.0,3.0,100.0,209
6220,8654,Thigalarapalya,3,2072.0,4.0,157.0,210
6221,8656,Kanakapura,3,1460.0,2.0,51.1,126
6222,8657,others,1,600.0,2.0,35.0,230
6223,8659,others,2,700.0,2.0,35.0,230
6224,8661,Yelahanka,1,654.0,1.0,38.0,226
6225,8662,others,2,1105.0,2.0,50.0,230
6226,8666,others,2,1000.0,2.0,51.0,230
6227,8668,others,3,1240.0,2.0,63.0,230
6228,8669,Bellandur,2,1200.0,2.0,45.0,40
6229,8670,Yelahanka New Town,3,1400.0,2.0,80.0,227
6230,8671,others,3,1393.0,3.0,54.0,230
6231,8672,Whitefield,2,1140.0,2.0,50.0,224
6232,8674,others,3,1640.0,3.0,70.0,230
6233,8675,others,2,1200.0,2.0,62.0,230
6234,8677,Yelenahalli,3,1650.0,3.0,68.0,228
6235,8678,Nagavara,4,2496.0,4.0,125.0,171
6236,8679,9th Phase JP Nagar,2,905.0,2.0,32.0,8
6237,8680,HAL 2nd Stage,3,1600.0,3.0,125.0,86
6238,8681,Chikkalasandra,2,1070.0,2.0,45.48,59
6239,8685,8th Phase JP Nagar,4,2600.0,4.0,115.0,7
6240,8686,Old Airport Road,2,1145.0,2.0,75.0,176
6241,8687,others,3,1495.0,3.0,55.0,230
6242,8689,others,3,1400.0,3.0,53.0,230
6243,8690,Whitefield,3,1558.0,3.0,90.0,224
6244,8691,Balagere,2,1007.0,2.0,53.0,25
6245,8693,others,2,1054.0,2.0,53.0,230
6246,8695,Gollarapalya Hosahalli,2,996.0,2.0,49.0,81
6247,8696,others,2,1275.0,2.0,47.0,230
6248,8697,NRI Layout,2,1250.0,2.0,75.0,168
6249,8698,Hennur,4,2502.0,4.0,170.0,95
6250,8699,others,2,1394.0,2.0,52.0,230
6251,8702,others,2,1075.0,2.0,57.0,230
6252,8704,Indira Nagar,3,1500.0,3.0,120.0,108
6253,8705,Rayasandra,4,1708.0,3.0,76.0,189
6254,8707,others,3,1800.0,4.0,115.0,230
6255,8708,Harlur,2,1532.0,2.0,65.0,91
6256,8710,others,2,1220.0,2.0,54.89,230
6257,8713,Hosa Road,2,840.0,2.0,28.0,101
6258,8714,Bommanahalli,3,1250.0,4.0,39.0,47
6259,8715,CV Raman Nagar,2,1030.0,2.0,35.0,53
6260,8716,others,3,1499.0,3.0,89.0,230
6261,8717,others,3,1280.0,2.0,55.0,230
6262,8718,Munnekollal,2,1170.0,2.0,59.0,164
6263,8719,Chikka Tirupathi,3,2646.0,3.0,99.0,57
6264,8721,Yelahanka,2,1633.0,2.0,72.0,226
6265,8722,others,2,1050.0,2.0,65.0,230
6266,8726,others,2,905.0,2.0,50.0,230
6267,8727,Raja Rajeshwari Nagar,3,1510.0,2.0,55.0,184
6268,8728,Chikkalasandra,3,1390.0,2.0,60.47,59
6269,8729,Kasturi Nagar,2,1101.0,2.0,66.0,131
6270,8730,others,4,2736.0,4.0,130.0,230
6271,8731,EPIP Zone,3,2350.0,4.0,163.0,73
6272,8732,others,2,1056.0,2.0,55.0,230
6273,8733,Kanakpura Road,3,1425.0,2.0,49.88,127
6274,8734,Electronics City Phase 1,3,1450.0,3.0,70.0,76
6275,8735,Pai Layout,2,1000.0,2.0,34.0,179
6276,8736,Haralur Road,1,575.0,1.0,38.0,90
6277,8739,others,3,1770.0,3.0,90.0,230
6278,8741,Anandapura,2,616.0,3.0,45.0,15
6279,8742,JP Nagar,1,745.0,1.0,34.27,109
6280,8745,Kudlu Gate,2,1547.0,2.0,103.0,148
6281,8746,Panathur,3,1713.0,3.0,120.0,180
6282,8750,others,2,1152.0,2.0,57.0,230
6283,8751,Dodda Nekkundi,2,1100.0,2.0,46.75,67
6284,8752,others,3,2357.0,3.0,135.0,230
6285,8753,Akshaya Nagar,3,1820.0,4.0,95.0,11
6286,8754,Kannamangala,3,1865.0,3.0,139.0,128
6287,8755,Kanakpura Road,2,1240.0,2.0,65.0,127
6288,8756,Padmanabhanagar,3,1360.0,3.0,75.0,178
6289,8757,ISRO Layout,4,4200.0,4.0,255.0,106
6290,8758,Electronics City Phase 1,3,1450.0,2.0,63.51,76
6291,8759,Budigere,2,1139.0,2.0,72.0,52
6292,8760,Begur Road,3,1565.0,2.0,56.0,39
6293,8763,others,2,1200.0,2.0,39.0,230
6294,8764,Yeshwanthpur,3,1855.0,3.0,140.0,229
6295,8765,Margondanahalli,2,1100.0,2.0,55.0,162
6296,8766,others,3,1350.0,2.0,65.0,230
6297,8768,Hosur Road,1,660.0,1.0,23.0,104
6298,8770,Kambipura,3,1083.0,2.0,48.0,123
6299,8771,Hennur Road,2,1232.0,2.0,83.0,96
6300,8772,Raja Rajeshwari Nagar,3,1550.0,3.0,86.8,184
6301,8773,Whitefield,2,1227.0,2.0,70.0,224
6302,8774,Sarjapur  Road,2,1059.0,2.0,68.0,194
6303,8776,Mahadevpura,2,1152.0,2.0,54.0,156
6304,8777,Kenchenahalli,2,870.0,1.0,45.0,134
6305,8778,Panathur,2,1210.0,2.0,78.0,180
6306,8779,Thanisandra,1,663.0,1.0,46.1,209
6307,8781,Kadubeesanahalli,3,1365.0,3.0,80.0,116
6308,8782,Whitefield,3,1704.0,3.0,120.0,224
6309,8783,Whitefield,3,1495.0,2.0,60.55,224
6310,8784,Whitefield,2,1256.0,2.0,73.0,224
6311,8785,Kengeri,2,883.0,2.0,49.0,135
6312,8786,Bisuvanahalli,3,1080.0,2.0,45.0,46
6313,8788,9th Phase JP Nagar,2,1073.0,2.0,52.36,8
6314,8791,Thanisandra,1,662.0,1.0,45.0,209
6315,8792,others,2,1200.0,2.0,75.0,230
6316,8793,5th Phase JP Nagar,3,1550.0,3.0,75.0,4
6317,8795,Banashankari,2,1310.0,2.0,80.43,26
6318,8796,Sarjapur  Road,3,1577.0,3.0,65.0,194
6319,8797,Kodigehaali,3,1324.0,3.0,65.0,139
6320,8798,Kothanur,3,1786.0,2.0,106.0,146
6321,8800,others,1,565.0,1.0,33.0,230
6322,8802,Electronic City,1,635.0,1.0,28.0,74
6323,8804,8th Phase JP Nagar,3,1368.0,2.0,54.71,7
6324,8805,Kanakpura Road,3,1450.0,3.0,55.0,127
6325,8806,Devanahalli,2,1045.0,2.0,48.0,65
6326,8807,Electronic City,2,1128.0,2.0,65.4,74
6327,8808,Bhoganhalli,2,1125.0,2.0,54.0,43
6328,8809,Whitefield,2,1195.0,2.0,62.38,224
6329,8811,Kaggadasapura,3,1350.0,2.0,105.0,118
6330,8812,Domlur,3,1740.0,3.0,120.0,71
6331,8813,Bommasandra,2,877.0,2.0,29.0,48
6332,8814,Whitefield,3,1770.0,4.0,68.0,224
6333,8815,Yelahanka New Town,1,450.0,1.0,15.0,227
6334,8816,others,2,1000.0,2.0,55.0,230
6335,8817,Whitefield,2,1300.0,2.0,78.0,224
6336,8818,Doddathoguru,3,1300.0,2.0,42.0,70
6337,8820,others,2,1045.0,2.0,42.0,230
6338,8821,others,2,1250.0,2.0,62.4,230
6339,8822,others,3,2400.0,4.0,130.0,230
6340,8824,Kanakpura Road,3,1420.0,3.0,68.0,127
6341,8825,others,3,1720.0,3.0,83.0,230
6342,8827,Anandapura,3,1200.0,2.0,66.0,15
6343,8828,Whitefield,3,1570.0,3.0,88.0,224
6344,8829,Sarjapur  Road,3,1157.0,2.0,74.0,194
6345,8831,Kanakapura,2,1120.0,2.0,39.2,126
6346,8832,Kenchenahalli,2,1150.0,2.0,60.0,134
6347,8837,others,2,1100.0,2.0,70.0,230
6348,8838,Kodichikkanahalli,2,900.0,2.0,42.0,138
6349,8839,Talaghattapura,3,1372.0,2.0,43.9,208
6350,8840,Chikka Tirupathi,4,4500.0,5.0,150.0,57
6351,8841,Bisuvanahalli,3,1180.0,2.0,55.5,46
6352,8842,Electronic City,2,1096.0,2.0,39.0,74
6353,8843,Yeshwanthpur,3,2504.0,3.0,138.0,229
6354,8845,others,1,420.0,1.0,23.5,230
6355,8846,Hennur Road,3,1832.0,3.0,116.0,96
6356,8848,others,2,940.0,2.0,40.0,230
6357,8851,Abbigere,6,2500.0,6.0,81.0,10
6358,8852,Raja Rajeshwari Nagar,2,1400.0,2.0,45.0,184
6359,8853,others,3,1675.0,3.0,65.0,230
6360,8854,Tumkur Road,2,708.0,2.0,32.0,214
6361,8855,Channasandra,2,1123.0,2.0,36.0,56
6362,8856,Talaghattapura,2,1100.0,2.0,49.49,208
6363,8857,others,2,1225.0,2.0,71.05,230
6364,8859,Kengeri Satellite Town,1,410.0,1.0,15.0,136
6365,8861,others,4,1350.0,4.0,90.0,230
6366,8862,Gubbalala,2,1475.0,2.0,80.0,84
6367,8863,Kengeri Satellite Town,2,1120.0,2.0,49.0,136
6368,8864,KR Puram,2,1150.0,2.0,42.0,115
6369,8865,Yeshwanthpur,2,1165.0,2.0,85.0,229
6370,8866,Harlur,3,1756.0,3.0,134.0,91
6371,8867,Ambedkar Nagar,2,1409.0,2.0,95.0,13
6372,8868,Mahadevpura,2,1212.0,2.0,56.9,156
6373,8870,Hegde Nagar,3,2087.01,3.0,115.0,94
6374,8871,Jalahalli East,1,775.0,1.0,34.1,112
6375,8872,Sarjapur  Road,3,1700.0,3.0,118.0,194
6376,8873,others,3,1732.5,3.0,91.855,230
6377,8874,Raja Rajeshwari Nagar,2,1110.0,2.0,52.0,184
6378,8877,Chikka Tirupathi,4,2704.0,5.0,105.0,57
6379,8878,others,2,3760.0,2.0,280.0,230
6380,8880,Bhoganhalli,2,1205.0,2.0,64.47,43
6381,8886,Dasanapura,4,2400.0,5.0,100.0,63
6382,8887,others,2,850.0,2.0,34.0,230
6383,8888,Raja Rajeshwari Nagar,3,1580.0,3.0,83.74,184
6384,8889,Whitefield,2,1216.0,2.0,84.03,224
6385,8892,Hebbal,2,1040.0,2.0,55.0,92
6386,8894,others,3,1260.0,2.0,49.0,230
6387,8895,Kanakpura Road,3,1498.0,3.0,74.9,127
6388,8896,Vidyaranyapura,3,1200.0,2.0,65.0,219
6389,8897,Electronic City,2,1355.0,2.0,72.9,74
6390,8898,others,3,1450.0,3.0,65.0,230
6391,8900,Whitefield,2,1240.0,2.0,70.0,224
6392,8901,Kanakpura Road,3,1300.0,2.0,55.0,127
6393,8903,Ambedkar Nagar,3,1950.0,4.0,120.0,13
6394,8906,OMBR Layout,2,1101.0,2.0,66.0,175
6395,8907,Whitefield,2,1216.0,2.0,72.5,224
6396,8909,others,3,2100.0,3.0,70.0,230
6397,8910,Ananth Nagar,3,1470.0,3.0,54.0,16
6398,8911,Bannerghatta Road,3,1365.0,3.0,76.18,34
6399,8912,Hosa Road,2,1364.0,2.0,64.79,101
6400,8913,Banashankari Stage VI,2,1180.0,2.0,59.47,30
6401,8914,7th Phase JP Nagar,3,1800.0,3.0,130.0,6
6402,8915,Kothannur,2,1350.0,2.0,42.0,145
6403,8916,Thanisandra,3,1573.0,3.0,98.0,209
6404,8917,others,3,1620.0,3.0,95.0,230
6405,8918,Doddakallasandra,2,1072.0,2.0,42.87,69
6406,8919,others,1,560.0,1.0,21.0,230
6407,8920,others,2,1156.0,2.0,46.0,230
6408,8921,Kudlu Gate,2,1336.0,2.0,86.0,148
6409,8923,Marathahalli,4,3400.0,4.0,235.0,161
6410,8924,Raja Rajeshwari Nagar,3,1608.0,3.0,54.51,184
6411,8926,Whitefield,2,1215.0,2.0,40.0,224
6412,8928,Green Glen Layout,3,1517.0,3.0,100.0,83
6413,8929,Mallasandra,2,1565.0,2.0,69.0,158
6414,8931,Whitefield,3,2025.0,4.0,115.0,224
6415,8932,Jalahalli,2,1057.0,2.0,34.71,111
6416,8934,Sarjapur,2,1044.0,2.0,34.0,193
6417,8935,Domlur,3,1695.0,3.0,125.0,71
6418,8936,Ramagondanahalli,3,1635.0,3.0,61.0,187
6419,8937,others,2,1140.0,2.0,56.0,230
6420,8938,Electronic City,2,1150.0,2.0,35.0,74
6421,8940,Yeshwanthpur,2,1163.0,2.0,64.08,229
6422,8941,Thubarahalli,3,1418.0,2.0,65.0,211
6423,8942,Varthur,2,1155.0,2.0,60.0,217
6424,8943,Bannerghatta Road,2,1115.0,2.0,78.0,34
6425,8944,others,3,2250.0,3.0,180.0,230
6426,8946,others,3,1485.0,3.0,78.0,230
6427,8948,others,1,1350.0,2.0,45.0,230
6428,8949,others,2,1209.0,2.0,100.0,230
6429,8951,Yelahanka,2,1445.0,2.0,82.0,226
6430,8953,others,3,1500.0,3.0,95.0,230
6431,8954,Devarachikkanahalli,3,1705.0,3.0,75.0,66
6432,8955,Indira Nagar,3,2200.0,3.0,160.0,108
6433,8959,Bellandur,3,1830.0,3.0,90.0,40
6434,8960,Electronics City Phase 1,3,1450.0,3.0,58.0,76
6435,8962,Hoodi,2,1259.0,2.0,69.45,97
6436,8963,Subramanyapura,3,1260.0,2.0,73.0,205
6437,8965,Kudlu Gate,3,1919.0,3.0,121.0,148
6438,8967,Hennur Road,3,2050.0,3.0,120.0,96
6439,8969,others,2,1000.0,2.0,60.0,230
6440,8970,Raja Rajeshwari Nagar,3,1640.0,3.0,86.8,184
6441,8971,others,3,1488.0,2.0,65.0,230
6442,8972,Chikkalasandra,3,1265.0,2.0,53.12,59
6443,8973,Hennur,3,1640.0,3.0,120.0,95
6444,8974,9th Phase JP Nagar,3,1719.3,2.0,88.0,8
6445,8976,Kaggadasapura,2,1180.0,2.0,70.0,118
6446,8977,HBR Layout,3,1700.0,3.0,110.0,87
6447,8978,Kudlu Gate,2,1464.0,3.0,56.0,148
6448,8979,JP Nagar,6,1800.0,6.0,68.0,109
6449,8981,Yelahanka,2,1225.0,2.0,62.0,226
6450,8982,7th Phase JP Nagar,2,1050.0,2.0,68.0,6
